0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1.2432,0.036775,0.12991,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.0066485,0,0,0,0,0.8634,0.0065125,0.10486,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.05868,0,0,0,0,0.5883,0.001334,0.039494,0,0,0,0,0
0.032932,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.068854,0,0,0,0,0.48834,0.013167,0,0.0036047,0,0,0,0.049495
0.012267,0,0,0,0.0095379,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.4957,0.05231,0,0.0095637,0,0,0,0.13686
0,0,0,0,0.10817,0.034781,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.4655,0.11288,0,0,0,0,0,0.22385
0,0,0,0,0.2001,0.074845,0,0,0,0,0,0,0,NaN,0,0.019101,0,0,0,0.28028,0.16514,0,0,0.0073247,0,0,0.28031
0,0,0,0,0.21922,0.0063637,0,0,0,0,0,0,0,NaN,0,0.071291,0,0,0,0.016668,0.16896,0,0.096911,0.072245,0,0,0.2889
0,0,0,0,0.13916,0,0,0,0,0,0,0,0,NaN,0,0.0041752,0,0,0,0,0.10657,0,0.49627,0.0664,0,0,0.25215
0,0,0.01025,0,0.0081573,0,0,0.032433,0,0,0,0,0,NaN,0,0,0,0,0.011494,0,0.016525,0,1.2428,0,0,0,0.18855
0.014591,0,0.012648,0,0,0,0,0,0,0,0,0,0.0025106,NaN,0,0,0,0,0.021121,0,0,0,2.0783,0,0.0056197,0,0.12091
0.12794,0,0,0,0,0,0,0,0,0,0,0,0.038411,NaN,0,0,0,0,0.013508,0,0,0,2.5813,0,0,0,0.065629
0.18663,0,0,0,0,0,0,0,0,0,0,0,0.087783,NaN,0,0,0,0,0,0,0,0,2.5011,0,0,0,0.028779
0.14603,0,0,0,0,0,0,0,0,0,0,0,0.15112,NaN,0,0,0,0,0,0,0.00023237,0,1.9517,0,0,0,0.008682
0.047243,0,0,0,0,0,0,0,0,0,0,0,0.22518,NaN,0,0,0,0,0,0,0.10338,0,1.2786,0,0,0,0.00065131
0,0.018205,0,0,0,0,0.21789,0,0,0,0,0,0.30172,NaN,0,0,0,0,0,0,0.20616,0,0.76377,0,0,0,0
0,0.2828,0,0,0,0,0.498,0,0,0,0,0,0.37695,NaN,0,0,0,0,0,0,0.2042,0,0.4673,0,0,0,0
0,0.70085,0,0,0,0,0.66226,0,0,0,0,0,0.45563,NaN,0,0,0,0,0,0,0.1085,0,0.29367,0,0,0,0.0003388
0,1.145,0,0,0,0,0.64292,0,0,0,0,0,0.54058,NaN,0.026936,0,0,0,0,0,0.015613,0,0.13501,0,0,0,0.0020647
0,1.4222,0,0.051375,0,0,0.47969,0,0,0,0,0,0.61468,NaN,0.31219,0,0,0,0,0,0,0,0,0,0,0,0.00074692
0,1.3662,0,0.098567,0.043736,0,0.2752,0,0,0,0,0,0.63449,NaN,0.47005,0,0,0,0,0.0050808,0,0,0,0,0,0,0
0,0.97204,0,0.079865,0.15057,0,0.12,0,0,0,0,0,0.55376,NaN,0.38601,0,0,0,0,0.131,0.0036683,0,0,0,0,0,0
0,0.43131,0,0.014175,0.25968,0,0.043443,0,0,0,0,0,0.36997,NaN,0.17623,0,0,0,0,0.031559,0.017451,0,0,0,0,0,0
0,0.028551,0,0,0.37627,0,0.021586,0,0.021823,0,0,0,0.15137,NaN,0.0185,0,0,0,0,0,0.0013679,0,0,0,0,0,0
0.087778,0,0,0,0.5053,0,0.019714,0,0.10711,0,0,0,0.0067932,NaN,0,0,0.070453,0,0,0,0,0,0.023574,0,0,0,0
0.20993,0,0,0,0.63521,0,0.010998,0,0.28223,0,0,0,0,NaN,0,0,0.17458,0,0.034294,0,0,0,0.15607,0,0,0,0
0.2651,0,0,0,0.73886,0,0,0,0.5376,0,0,0,0,NaN,0,0,0.16507,0.031947,0.15134,0,0,0,0.16398,0,0,0,0
0.21605,0,0,0,0.78816,0,0,0,0.80435,0,0,0,0.0034745,NaN,0.042336,0,0.050017,0.09458,0.26244,0,0.0045015,0,0.036551,0,0,0,0
0.086176,0,0,0,0.77225,0,0,0,0.9802,0,0,0,0.12497,NaN,0.076302,0,0,0.062686,0.33607,0.017792,0.13962,0,0,0,0,0,0
0,0,0,0,0.70462,0,0,0,0.99757,0,0,0,0.31187,NaN,0.053384,0,0,0,0.36606,0.35367,0.26543,0,0,0,0,0,0
0,0,0,0,0.61372,0,0,0,0.87835,0,0,0,0.49196,NaN,0,0,0,0,0.34642,0.61017,0.23593,0,0,0,0,0,0
0,0,0,0,0.52485,0,0,0,0.71987,0,0,0,0.63673,NaN,0,0,0,0,0.25982,0.64898,0.073152,0,0,0,0,0,0
0,0,0,0,0.44714,0,0,0,0.6227,0,0,0,0.75315,NaN,0,0,0,0,0.1057,0.53241,0,0,0,0,0,0,0
0,0,0,0,0.37238,0,0,0,0.6291,0,0,0,0.8406,NaN,0,0,0,0,0,0.37647,0,0,0,0,0,0,0
0,0,0,0,0.28471,0.024689,0,0,0.70414,0,0,0,0.8577,NaN,0,0,0,0,0,0.25211,0,0,0,0.0036076,0,0,0
0.044779,0,0,0,0.17603,0.045455,0,0,0.74248,0,0,0,0.73855,NaN,0,0,0,0,0,0.17089,0,0,0,0.020619,0,0,0
0.28832,0,0,0,0.060216,0.038469,0,0,0.6262,0,0,0,0.46191,NaN,0,0,0,0,0,0.11788,0.025295,0,0,0.0097977,0,0,0
0.51852,0,0.038313,0,0,0.011309,0,0,0.33538,0,0,0,0.12274,NaN,0,0,0,0,0,0.080714,0.10035,0.021384,0.0059733,0,0,0,0
0.63154,0,0.23834,0,0,0,0,0,0.024956,0,0,0,0,NaN,0,0,0,0,0,0.056198,0.090038,0.037478,0.1075,0,0,0,0
0.61252,0.0044878,0.13243,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.013224,0,0.00026759,0.041522,0.025324,0.015391,0.10945,0,0,0,0
0.51089,0.29851,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.15468,0,0.017975,0.025724,0,0,0.0091605,0,0,0,0
0.39272,0.44747,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.327,0,0,0,0,0,0,0,0,0,0
0.30267,0.31957,0,0,0,0,0,0,0,0.053373,0,0,0,NaN,0,0,0.40551,0.043653,0,0,0.013569,0,0,0,0,0,0
0.25348,0.075966,0,0,0,0,0,0,0,0.2273,0,0,0,NaN,0,0,0.32475,0.13207,0,0,0.077661,0,0,0,0,0,0
0.23412,0,0,0,0,0,0,0,0,0.43152,0,0,0,NaN,0,0,0.13227,0.13509,0,0,0.12566,0,0,0,0,0.091003,0
0.21954,0,0.26523,0,0,0,0,0,0,0.50799,0,0,0,NaN,0,0,0,0.066711,0,0,0.11641,0.01385,0,0,0,0.16362,0
0.17914,0,0.51106,0,0,0,0.016482,0,0,0.37918,0,0,0,NaN,0,0,0,0.008413,0,0,0.076927,0.16919,0,0,0,0.14229,0
0.094459,0,0.54453,0,0,0,0,0,0,0.13809,0,0,0,NaN,0,0,0,0,0,0,0.058439,0.25215,0,0,0,0.062029,0
0,0,0.43416,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.018551,0,0,0.087845,0.16804,0,0,0,0,0
0,0,0.30874,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.086118,0,0,0.16384,0.010989,0,0,0,0,0
0,0,0.22286,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.13794,0,0,0.23371,0,0,0,0,0,0
0,0,0.15584,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.098386,0,0,0.21603,0,0,0,0,0,0.027488
0,0,0.078449,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.0020701,0,0,0.092147,0,0,0,0,0,0.069239
0,0,0.0092615,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.030783,0,0,0,0,0,0,0,0,0,0.073577
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.094591,0,0,0,0,0,0,0,0,0,0.029182
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.12777,0,0,0.098088,0,0,0,0,0,0,0
0,0,0.036449,0,0,0,0,0,0,0,0,0,0,NaN,0.023216,0,0.11257,0,0,0.31984,0,0,0.025922,0,0,0,0
0,0,0.1414,0,0,0,0,0,0,0,0,0,0,NaN,0.075238,0,0.054855,0,0,0.4592,0,0,0.040202,0,0,0,0
0,0,0.18146,0.077581,0.060103,0,0,0,0,0,0,0,0,NaN,0.060285,0,0,0,0,0.46938,0,0,0.0086228,0,0,0,0
0,0,0.077526,0.16882,0.18454,0,0,0,0,0,0,0,0,NaN,1.4326e-06,0,0,0,0,0.417,0,0,0,0,0.0026015,0,0
0,0,0,0.20695,0.26259,0,0,0,0,0.067403,0,0,0,NaN,0,0,0,0,0,0.39583,0,0,0,0,0.0064689,0,0
0,0,0,0.16677,0.24933,0,0,0,0,0.10459,0,0,0,NaN,0,0,0,0,0,0.4428,0,0,0,0,0.001212,0,0
0,0,0,0.068148,0.14941,0,0,0,0,0.084888,0,0,0,NaN,0,0,0,0,0,0.50436,0,0,0,0,0.00012997,0,0
0.059112,0,0,0,0.021419,0,0,0,0,0.047393,0,0,0,NaN,0,0,0,0,0,0.45671,0,0,0,0,0.005637,0,0
0.049321,0,0.066763,0,0,0,0.039119,0,0,0.023184,0,0,0,NaN,0,0,0,0,0,0.22789,0,0,0.046214,0,0.016274,0,0
0,0,0.37237,0,0,0,0.038749,0,0,0.014275,0,0,0,NaN,0,0,0,0,0,0,0,0,0.18326,0,0.011825,0,0
0,0,0.49663,0,0,0.0086797,0.0033083,0,0,0.0097581,0,0,0,NaN,0,0,0,0.0048394,0,0,0.0094597,0,0.1668,0,0,0,0
0,0,0.28326,0,0,0.18941,0,0,0,0.0022675,0,0,0,NaN,0,0,0,0,0,0,0.042024,0,0.013749,0,0,0,0
0,0,0,0,0,0.24826,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.06268,0,0,0,0,0,0
0,0,0,0,0,0.11454,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.038174,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.015776,0,0,0,0,0.025574
0.44781,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.037726,0,0,0,0,0.29078
0.95577,0,0,0,0,0,0,0,0,0.0095422,0,0,0,NaN,0,0,0,0,0,0,0,0.038162,0,0,0,0,0.55646
1.1415,0,0,0,0,0,0,0,0,0.0078805,0,0,0,NaN,0,0,0,0,0,0,0,0.021604,0.096529,0,0,0,0.68191
0.95057,0.15987,0.18745,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.00017971,0.095799,0,0,0,0.61396
0.57933,0.24272,0.42694,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.39055
0.27456,0.13276,0.56423,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.044678,0,0,0,0,0,0.1212
0.15159,0.027184,0.60453,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.11064,0,0,0,0,0,0
0.20171,0.027657,0.58472,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.014371,0,0,0.067046,0.11829,0,0,0,0,0,0
0.40798,0.17199,0.52759,0,0,0,0.012646,0,0,0,0,0,0,NaN,0,0,0.16642,0,0,0.098772,0.093523,0,0,0,0,0,0
0.70125,0.42901,0.44333,0,0,0,0.12667,0,0,0.00076128,0,0,0,NaN,0,0,0.308,0.031409,0,0,0.083828,0.00026861,0,0,0,0,0
0.93691,0.5132,0.34661,0,0,0,0.15479,0,0,0,0,0,0,NaN,0,0,0.33219,0.027819,0,0,0.11218,0.031132,0,0,0,0,0
0.99584,0.2096,0.25782,0,0,0,0.05216,0,0,0,0,0,0,NaN,0,0,0.22141,0,0,0,0.16875,0.030952,0,0,0,0,0
0.86979,0,0.18677,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.06015,0,0,0,0.20802,0,0,0,0.019334,0,0
0.64981,0,0.12075,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.18255,0,0,0,0.012552,0,0
0.44324,0,0.038144,0,0,0,0,0,0,0,0.00064775,0,0,NaN,0,0,0,0,0,0.15361,0.09658,0,0,0,0,0,0
0.30088,0,0,0,0,0,0,0,0,0,0.06227,0,0,NaN,0,0,0,0,0,0.454,0.010505,0,0,0,0,0,0
0.20637,0,0,0,0,0,0,0,0,0,0.13598,0,0,NaN,0,0,0,0,0,0.3573,0,0,0,0,0,0,0
0.11279,0,0,0,0,0,0,0,0,0,0.20827,0,0,NaN,0.14773,0,0,0,0,0.02006,0,0,0,0,0,0,0
0.0069556,0,0,0,0,0,0,0,0,0,0.28211,0,0,NaN,0.38948,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.35589,0,0,NaN,0.25434,0,0,0,0,0,0,0,0,0,0,0.025816,0
0,0,0,0,0,0,0,0,0,0,0.4175,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.10988,0
0,0,0,0,0,0,0,0,0,0,0.45226,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.02435,0.034771
0,0,0,0,0,0,0,0,0,0,0.45881,0,0,NaN,0,0.00055767,0,0,0,0,0,0,0,0,0,0,0.11465
0,0,0,0,0,0,0,0,0,0,0.4572,0,0,NaN,0,0.000442,0,0,0,0,0,0,0,0,0,0,0.16647
0,0,0.0063367,0,0,0,0.037672,0,0,0,0.47923,0,0,NaN,0,0,0,0,0,0,0.021164,0,0,0,0,0,0.18983
0,0,0.086555,0,0,0.12436,0.12561,0,0,0,0.54714,0,0,NaN,0,0,0,0,0,0,0.095612,0,0,0,0,0,0.19857
0.081377,0.0025172,0.13949,0,0,0.23258,0.081109,0.081935,0,0,0.65198,0,0,NaN,0.049347,0,0,0,0,0,0.093307,0,0,0,0,0,0.20277
0.10021,0.076181,0.19267,0,0,0.19092,0,0.28841,0,0,0.74249,0,0,NaN,0.029068,0,0,0,0,0,0.01753,0,0,0,0,0,0.20216
0.039888,0.093459,0.30234,0,0,0.049005,0,0.34301,0,0,0.74559,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.13188,0.18804
0,0.053697,0.50972,0,0,0,0,0.21057,0,0,0.62294,0,0,NaN,0,0,0,0,0.15319,0,0,0,0,0,0,0.044097,0.15118
0,0.010467,0.8077,0,0,0,0,0.013768,0,0,0.41702,0,0,NaN,0,0,0,0,0.43297,0.16804,0,0.10439,0,0,0,0,0.091614
0,0,1.1236,0,0,0,0,0,0,0,0.22893,0,0,NaN,0,0,0,0,0.26565,0.13151,0.013952,0.20785,0.0078945,0,0,0,0.025317
0,0.0092709,1.3534,0,0,0,0.20639,0,0,0,0.13785,0,0,NaN,0,0,0,0.0021898,0,0,0.1379,0.19826,0.0044757,0,0,0,0
0.0030648,0.078833,1.4309,0,0,0,0.3728,0,0,0,0.16098,0,0,NaN,0,0,0,0,0,0,0.19748,0.077383,0,0,0,0,0
0,0.20549,1.3725,0,0,0,0.22929,0,0,0,0.28631,0,0,NaN,0,0,0,0,0,0,0.10549,0,0,0,0,0.025526,0
0,0.30592,1.2572,0,0,0,0,0,0,0.010285,0.44284,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.21244,0
0,0.2764,1.1626,0,0,0,0,0,0,0.058657,0.49056,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.12459,0
0,0.10811,1.1107,0,0,0,0,0,0,0.072991,0.33915,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.06404,0,0
0,0,1.0577,0,0,0,0,0,0,0.034005,0.072216,0,0,NaN,0,0,0,0,0.031946,0,0,0,0.039624,0,0.066076,0,0
0.053948,0,0.93249,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.096924,0,0.00065299,0,0
0.14961,0,0.70612,0,0,0,0,0,0,0,0,0,0,NaN,0,0.094172,0,0,0,0.061687,0.017064,0,0.056143,0,0,0,0
0.22608,0,0.43694,0.0084009,0,0,0,0,0,0,0,0,0,NaN,0,0.41668,0,0,0,0.43708,0.13983,0,0.00058065,0,0,0,0
0.27199,0,0.23044,0.047357,0,0,0,0,0,0,0,0,0,NaN,0,0.954,0,0,0,0.75573,0.19567,0,0.0010872,0,0,0,0
0.31459,0,0.1475,0.062636,0,0,0,0,0,0,0,0,0,NaN,0,1.5882,0,0,0.15032,0.77132,0.14848,0,0.18065,0,0,0,0
0.38169,0,0.18084,0.04983,0,0,0,0,0,0,0,0,0,NaN,0,2.087,0,0,0.25951,0.45425,0.047528,0,0.82152,0,0,0,0
0.46591,0,0.28915,0.023557,0,0,0,0,0,0,0,0,0,NaN,0,2.2357,0,0,0.093924,0.050154,0,0,1.8944,0,0,0,0
0.51635,0,0.37963,0.0018661,0,0,0,0,0,0,0,0,0,NaN,0.10111,1.9911,0,0,0,0,0,0,2.9642,0,0,0,0
0.47607,0,0.36346,0,0,0,0,0,0,0,0,0,0,NaN,0.23555,1.5133,0.082743,0,0,0,0,0,3.4745,0,0,0,0
0.34406,0,0.26644,0,0,0,0,0,0,0,0,0,0,NaN,0.25918,1.0387,0.22968,0,0,0,0,0,3.1843,0,0,0,0
0.19037,0,0.21587,0,0,0,0.084036,0,0,0,0,0,0,NaN,0.21314,0.71658,0.23517,0,0,0,0,0,2.3431,0,0,0.10872,0
0.093374,0.0061828,0.3475,0,0,0,0.025869,0,0,0,0,0,0,NaN,0.17258,0.55096,0.092224,0,0,0,0,0,1.45,0,0,0.2677,0
0.073973,0.1758,0.79307,0,0,0,0,0,0,0,0,0,0,NaN,0.1654,0.45279,0,0,0,0,0,0,0.86106,0,0,0.1877,0
0.10789,0.18069,1.5359,0,0,0,0,0,0,0,0,0,0,NaN,0.16322,0.32118,0,0,0,0,0,0,0.62354,0,2.6615e-05,0.015776,0
0.13311,0.036277,2.2372,0,0,0,0,0,0,0,0,0,0,NaN,0.11323,0.12859,0,0,0,0,0,0,0.59525,0,0.026939,0,0
0.06482,0,2.4237,0,0.0026386,0,0,0,0,0,0,0,0,NaN,0.013285,0,0,0,0,0,0,0,0.58588,0,0.0086122,0,0
0,0,1.9173,0,0.044803,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0.45146,0,0,0,0
0,0,1.0402,0,0.052162,0,0,0,0,0,0,0,0,NaN,0,0,0.024567,0,0,0,0,0,0.20184,0,0,0,0
0,0.0038336,0.33267,0,0.0095161,0,0,0,0,0,0,0,0,NaN,0,0,0.0029784,0,0,0,0,0,0.0028248,0,0,0,0
0,0.097968,0.055946,0,0,0,0.033328,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.011752,0,0,0,0,0,0
0,0.12011,0.061776,0,0,0,0.056411,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.041786,0,0,0,0,0,0
0,0.042183,0.21942,0,0,0,0.040005,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.021956,0,0,0,0,0,0.012518
0,0,0.34001,0,0,0,0.00298,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.1889,0.036537
0,0,0.19657,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.33492,0.034225
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.16459,0.003118
0.013135,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0018707,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0.050354,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.019231,0,0.0092914,0,0.0014286,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.021382,0.087138,0,0,0,0.032451,0,0,0,0,0,0
0,0,0.29335,0,0,0,0,0,0,0,0,0,0,NaN,0,0.033651,0.1372,0,0,0,0.015797,0,0,0,0,0,0
0,0,0.66981,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.13315,0,0,0,0,0.0049725,0,0,0,0,0
0,0,0.70046,0,0,0,0,0.0010771,0,0,0,0,0,NaN,0,0,0.071097,0,0,0,0,0.010489,0.0035503,0,0,0.23209,0
0,0,0.50333,0,0,0,0,0,0,0,0,0,0.00067636,NaN,0,0,0.00215,0,0,0,0,0,0.0017211,0,0,0.34784,0
0,0,0.38295,0,0,0,0.023613,0,0,0,0,0,0.012554,NaN,0,0,0,0,0,0,0,0,0,0,0,0.15517,0
0,0,0.52099,0,0,0,0.15593,0,0,0,0,0,0,NaN,0.20522,0,0,0,0.0010336,0,0,0,0,0,0,0,0
0,0,0.93177,0,0,0,0.19864,0,0,0,0,0,0,NaN,0.33039,0,0,0,0,0,0,0,0,0,0,0,0.1072
0.026192,0,1.3526,0,0,0,0.068372,0,0,0,0,0,0,NaN,0.14227,0,0.0095054,0,0,0,0,0,0,0,0,0,0.21815
0.072268,0,1.3253,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.068337,0,0,0,0,0,0,0,0,0,0.27599
0.019715,0,0.687,0,0,0.043996,0,0,0,0,0,0,0,NaN,0,0,0.07971,0,0,0.0017388,0,0,0,0,0,0.020278,0.27788
0,0,0,0,0,0.04311,0,0,0,0,0,0,0,NaN,0,0,0.021437,0,0.1156,0,0,0,0,0,0,0.0039506,0.24324
0,0,0,0,0,0,0,0,0,0,0,0.0026035,0,NaN,0,0,0,0,0.16635,0,0.084848,0,0.0042007,0,0,0,0.19557
0,0,0,0,0,0,0.030545,0,0,0,0,0,0,NaN,0,0,0,0,0.0045445,0,0.18718,0,0.010864,0,0,0,0.15184
0,0,0,0,0,0,0.34608,0,0,0,0,0,0,NaN,0.046017,0,0,0,0,0,0.16339,0.0039719,0,0,0,0,0.12041
0.049488,0,0,0,0,0,0.48113,0,0,0,0,0,0,NaN,0.58767,0,0,0,0,0,0.028672,0.029046,0,0,0,0,0.10386
0.2015,0,0,0,0,0,0.26755,0,0,0,0,0,0,NaN,0.78647,0,0,0,0,0,0,0.075671,0,0,0,0,0.10254
0.28943,0.15159,0.13228,0,0,0,0,0,0,0,0,0,0,NaN,0.4278,0,0,0,0,0,0,0.10794,0,0,0,0,0.11633
0.2713,0.31061,0.33774,0,0,0.02394,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.078976,0,0,0,0,0.14386
0.20364,0.25905,0.37733,0,0,0.098681,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.0031847,0,0,0,0,0.18021
0.15905,0.090956,0.36288,0,0,0.11355,0,0,0,0,0,0,0,NaN,0,0,0,0,0.014578,0,0,0,0,0,0,0,0.21558
0.16334,0,0.38077,0,0,0.088623,0,0,0,0,0,0,0,NaN,0,0,0.062654,0,0,0,0.036396,0,0,0,0,0,0.23779
0.19136,0,0.39157,0,0,0.073547,0,0,0,0,0,0,0,NaN,0,0,0.19116,0,0,0,0.081631,0,0,0,0,0,0.23793
0.18386,0,0.27765,0,0,0.094243,0,0,0,0,0,0,0,NaN,0,0,0.27235,0,0,0,0.036924,0,0,0,0,0,0.2153
0.103,0,0.0334,0,0,0.14887,0,0,0,0,0,0,0,NaN,0,0,0.21408,0,0,0,0,0,0,0,0,0,0.17766
0.0032538,0,0,0,0,0.20506,0,0,0,0,0,0,0,NaN,0,0,0.043397,0.031597,0,0,0,0,0,0,0,0,0.1363
0,0,0,0,0,0.2157,0.08022,0,0,0,0,0,0,NaN,0,0,0,0.1883,0,0,0,0,0,0,0,0,0.099881
0,0,0,0.039769,0,0.15951,0.34048,0,0,0,0,0,0,NaN,0,0,0,0.317,0,0,0,0,0,0,0,0,0.071371
0,0,0,0.09391,0,0.061719,0.64128,0,0,0,0,0,0,NaN,0,0,0,0.30075,0,0,0,0,0,0,0,0,0.049152
0.086574,0,0.19712,0.089307,0,0,0.71514,0,0,0,0,0,0,NaN,0,0,0,0.14019,0,0,0,0,0,0,0,0,0.030366
0.2808,0.04582,1.1139,0.024857,0,0,0.44716,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.013895
0.35383,0.36962,1.9517,0,0,0,0.054417,0,0,0,0,0,0,NaN,0,0.00093501,0,0,0,0,0,0,0,0,0,0,0.0016599
0.20933,0.37953,2.1987,0,0,0,0,0,0,0,0,0,0,NaN,0,0.0021933,0,0,0,0,0,0,0,0,0,0,0
0.00047029,0.039868,1.8466,0,0,0,0,0.057084,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.2803,0,0,0,0,0.29811,0,0,0,0,0,NaN,0,0,0,0,0.011737,0,0,0,0,0,0,0,0
0,0,0.88946,0,0,0,0,0.43094,0,0,0,0,0,NaN,0,0,0,0,0.068332,0,0,0,0,0,0,0,0
0,0,0.82295,0,0,0,0,0.36447,0,0,0,0,0,NaN,0,0,0,0,0.0021521,0,0,0,0,0,0,0,0
0,0,1.0356,0,0,0,0,0.17989,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0
0.061738,0,1.3634,0,0,0,0,0.022811,0,0,0,0,0,NaN,0,0,0,0,0,0.060475,0,0,0,0,0,0,0
0.25327,0.21832,1.5828,0,0,0,9.6268e-06,0,0,0,0,0,0,NaN,0.28821,0,0,0,0,0.28213,0,0,0,0,0,0,0
0.32399,0.29799,1.5635,0,0,0,0.062565,0,0,0,0,0,0,NaN,0.48212,0,0,0,0,0.51425,0,0,0,0,0,0,0
0.25795,0.14821,1.3593,0,0.027649,0,0.12114,0,0,0,0,0,0,NaN,0.3071,0,0,0,0,0.71193,0,0,0,0,0,0,0
0.1597,0.030795,1.1232,0,0.11817,0,0.083753,0,0,0,0,0,0,NaN,0.062317,0,0,0,0,0.8839,0,0,0,0,0,0,0
0.11756,0.066455,0.96132,0,0.15153,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1.0427,0,0,0,0,0,0,0
0.1531,0.3555,0.8664,0,0.11893,0,0,0,0,0,0,0,0,NaN,0.010898,0,0,0,0,1.1648,0,0,0,0,0,0,0
0.24573,0.8511,0.74885,0,0.052799,0,0,0,0,0,0,0,0,NaN,0.17098,0,0,0,0,1.1958,0,0,0,0,0,0,0
0.3304,1.144,0.5256,0,6.8723e-05,0,0,0,0,0,0,0,0,NaN,0.35548,0,0,0,0,1.0974,0,0,0,0,0,0,0.075188
0.3364,0.87983,0.22038,0,0,0,0,0,0,0,0,0,0,NaN,0.30838,0,0,0,0,0.89233,0,0,0.0046096,0,0,0,0.24756
0.25635,0.22337,0,0,0,0,0.014502,0,0,0,0,0,0,NaN,0.034255,0,0,0,0,0.65451,0,0,0.011794,0,0,0,0.34977
0.14931,0,0,0,0,0,0.1142,0.035829,0,0,0,0,0,NaN,0,0,0,0,0,0.45333,0,0,0,0,0,0,0.32346
0.076486,0,0,0,0,0,0.0063914,0.13669,0,0,0,0,0,NaN,0,0,0,0,0,0.31054,0,0,0,0,0,0,0.18266
0.052544,0,0,0,0,0,0,0.30828,0,0,0,0,0,NaN,0,0,0,0,0,0.20691,0,0,0,0,0,0,0.015806
0.058688,0,0.14471,0,0,0.017175,0,0.52243,0,0,0,0,0,NaN,0,0,0.053462,0,0,0.12044,0,0,0,0,0,0,0
