,algo___v,algo__id,algo_algorithm,algo_contact,algo_name,algo_repository,algo_timestamp,dset__id,dset_dataset,dset_duration,dset_lab,dset_rate,dset_region,label__id,label_label,label_value
202,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ecc,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24ecf,recall,0.0
203,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ecc,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24ece,combined,0.0
204,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ecc,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24ecd,inclusion,0.0
205,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec6,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3af4edbeb4fa75d24ecb,precision,0.0
206,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec6,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3af4edbeb4fa75d24eca,recall,0.0
207,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec6,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3af4edbeb4fa75d24ec9,inclusion,0.0
208,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec6,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3af4edbeb4fa75d24ec8,combined,0.0
209,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec6,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3af4edbeb4fa75d24ec7,exclusion,0.0
210,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec0,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3af4edbeb4fa75d24ec5,recall,0.0
211,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec0,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3af4edbeb4fa75d24ec4,precision,0.0
212,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec0,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3af4edbeb4fa75d24ec3,exclusion,0.0
213,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec0,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3af4edbeb4fa75d24ec2,inclusion,0.0
214,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24ec0,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3af4edbeb4fa75d24ec1,combined,0.0
215,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eba,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3af4edbeb4fa75d24ebf,exclusion,0.0
216,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eba,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3af4edbeb4fa75d24ebe,combined,0.0
217,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eba,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3af4edbeb4fa75d24ebd,recall,0.0
218,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eba,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3af4edbeb4fa75d24ebc,precision,0.0
219,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eba,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3af4edbeb4fa75d24ebb,inclusion,0.0
220,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eb4,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24eb9,exclusion,0.0
221,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eb4,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24eb8,combined,0.0
222,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eb4,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24eb7,recall,0.0
223,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eb4,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24eb6,inclusion,0.0
224,0.0,57ae3af4edbeb4fa75d24eb3,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:09:07.030,57ae3af4edbeb4fa75d24eb4,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3af4edbeb4fa75d24eb5,precision,0.0
225,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250b0,02.01.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250b5,inclusion,0.0
226,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250b0,02.01.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250b4,exclusion,0.0
227,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250b0,02.01.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250b3,precision,0.0
228,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250b0,02.01.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250b2,combined,0.0
229,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250b0,02.01.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250b1,recall,0.0
230,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250aa,00.00.test,438 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d250af,precision,0.6456000000000001
231,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250aa,00.00.test,438 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d250ae,exclusion,0.6917
232,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250aa,00.00.test,438 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d250ad,recall,0.4526
233,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250aa,00.00.test,438 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d250ac,inclusion,0.6252
234,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250aa,00.00.test,438 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d250ab,combined,0.5322
235,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250a4,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57ae3d08edbeb4fa75d250a9,precision,0.0
236,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250a4,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57ae3d08edbeb4fa75d250a8,recall,0.0
237,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250a4,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57ae3d08edbeb4fa75d250a7,inclusion,0.0
238,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250a4,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57ae3d08edbeb4fa75d250a6,exclusion,0.0
239,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d250a4,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,57ae3d08edbeb4fa75d250a5,combined,0.0
240,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2509e,02.00.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250a3,precision,0.0
241,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2509e,02.00.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250a2,inclusion,0.0
242,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2509e,02.00.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250a1,combined,0.0
243,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2509e,02.00.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d250a0,exclusion,0.0
244,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2509e,02.00.test,1000 s,Svoboda Lab,8,vS1,57ae3d08edbeb4fa75d2509f,recall,0.0
245,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25098,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d2509d,combined,0.0
246,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25098,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d2509c,precision,0.0
247,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25098,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d2509b,recall,0.0
248,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25098,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d2509a,exclusion,0.0
249,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25098,01.01.test,667 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d25099,inclusion,0.0
250,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25092,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d25097,combined,0.0
251,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25092,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d25096,precision,0.0
252,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25092,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d25095,recall,0.0
253,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25092,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d25094,exclusion,0.0
254,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25092,00.01.test,458 s,Svoboda Lab,7,vS1,57ae3d08edbeb4fa75d25093,inclusion,0.0
255,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2508c,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3d08edbeb4fa75d25091,exclusion,0.0
256,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2508c,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3d08edbeb4fa75d25090,precision,0.0
257,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2508c,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3d08edbeb4fa75d2508f,combined,0.0
258,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2508c,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3d08edbeb4fa75d2508e,inclusion,0.0
259,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d2508c,04.00.test,444 s,Harvey Lab,6.75,PPC,57ae3d08edbeb4fa75d2508d,recall,0.0
260,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25086,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3d08edbeb4fa75d2508b,combined,0.0
261,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25086,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3d08edbeb4fa75d2508a,recall,0.0
262,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25086,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3d08edbeb4fa75d25089,exclusion,0.0
263,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25086,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3d08edbeb4fa75d25088,inclusion,0.0
264,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25086,04.01.test,1000 s,Harvey Lab,3,PPC,57ae3d08edbeb4fa75d25087,precision,0.0
265,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25080,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d25085,precision,0.0
266,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25080,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d25084,exclusion,0.0
267,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25080,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d25083,combined,0.0
268,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25080,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d25082,recall,0.0
269,0.0,57ae3d08edbeb4fa75d2507f,MaxRetina,maxogden,Max Ogden,http://requirebin.com/?gist=6a327d18306193d4713cfda612d75fd8,2016-08-12 21:17:59.619,57ae3d08edbeb4fa75d25080,01.00.test,300 s,Hausser Lab,7.5,V1,57ae3d08edbeb4fa75d25081,inclusion,0.0
270,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28eac,02.01.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28eb1,precision,0.26990000000000003
271,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28eac,02.01.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28eb0,combined,0.3861
272,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28eac,02.01.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28eaf,exclusion,0.888
273,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28eac,02.01.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28eae,recall,0.6778000000000001
274,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28eac,02.01.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28ead,inclusion,0.5886
275,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea6,00.00.test,438 s,Svoboda Lab,7,vS1,580eb00dedbeb4fa75d28eab,inclusion,0.603
276,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea6,00.00.test,438 s,Svoboda Lab,7,vS1,580eb00dedbeb4fa75d28eaa,exclusion,0.6339
277,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea6,00.00.test,438 s,Svoboda Lab,7,vS1,580eb00dedbeb4fa75d28ea9,precision,0.32480000000000003
278,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea6,00.00.test,438 s,Svoboda Lab,7,vS1,580eb00dedbeb4fa75d28ea8,combined,0.4117
279,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea6,00.00.test,438 s,Svoboda Lab,7,vS1,580eb00dedbeb4fa75d28ea7,recall,0.5621
280,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea0,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,580eb00dedbeb4fa75d28ea5,precision,0.8835000000000001
281,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea0,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,580eb00dedbeb4fa75d28ea4,combined,0.8498
282,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea0,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,580eb00dedbeb4fa75d28ea3,inclusion,0.6944
283,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea0,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,580eb00dedbeb4fa75d28ea2,recall,0.8185
284,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28ea0,03.00.test,300 s,Losonczy Lab,7.5,dHPC CA1,580eb00dedbeb4fa75d28ea1,exclusion,0.8493
285,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28e9a,02.00.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28e9f,combined,0.4239
286,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28e9a,02.00.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28e9e,recall,0.6893
287,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28e9a,02.00.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28e9d,exclusion,0.8354
288,0.0,580eb00dedbeb4fa75d28e7b,Test Submission,emailshang@gmail.com,Test Submission,,2016-10-25 01:06:05.857,580eb00dedbeb4fa75d28e9a,02.00.test,1000 s,Svoboda Lab,8,vS1,580eb00dedbeb4fa75d28e9c,inclusion,0.6115
