,0,1,2,3,4,5,6,7,8
4759,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.02
4760,0.0,0.01,0.0,0.03,0.07,0.0,0.0,0.0,0.02
4761,0.0,0.01,0.0,0.03,0.07,0.0,0.0,0.0,0.02
4762,0.0,0.01,0.0,0.03,0.07,0.0,0.0,0.0,0.02
4763,0.0,0.01,0.0,0.03,0.07,0.0,0.0,0.0,0.02
4764,0.01,0.01,0.01,0.03,0.09,0.01,0.0,0.0,0.03
4765,0.01,0.01,0.01,0.03,0.09,0.01,0.0,0.0,0.03
4766,0.01,0.01,0.01,0.03,0.09,0.01,0.0,0.0,0.03
4767,0.01,0.01,0.01,0.03,0.09,0.01,0.0,0.0,0.03
4768,0.01,0.01,0.01,0.02,0.1,0.01,0.0,0.0,0.04
4769,0.01,0.01,0.01,0.02,0.1,0.01,0.0,0.0,0.04
4770,0.01,0.01,0.01,0.02,0.1,0.01,0.0,0.0,0.04
4771,0.01,0.01,0.01,0.02,0.1,0.01,0.0,0.0,0.04
4772,0.01,0.01,0.01,0.02,0.12,0.01,0.0,0.0,0.04
4773,0.01,0.01,0.01,0.02,0.12,0.01,0.0,0.0,0.04
4774,0.01,0.01,0.01,0.02,0.12,0.01,0.0,0.0,0.04
4775,0.01,0.01,0.01,0.02,0.12,0.01,0.0,0.0,0.04
4776,0.01,0.01,0.02,0.02,0.15,0.02,0.0,0.0,0.04
4777,0.01,0.01,0.02,0.02,0.15,0.02,0.0,0.0,0.04
4778,0.01,0.01,0.02,0.02,0.15,0.02,0.0,0.0,0.04
4779,0.01,0.01,0.02,0.02,0.15,0.02,0.0,0.0,0.04
4780,0.01,0.01,0.02,0.01,0.18,0.02,0.0,0.0,0.04
4781,0.01,0.01,0.02,0.01,0.18,0.02,0.0,0.0,0.04
4782,0.01,0.01,0.02,0.01,0.18,0.02,0.0,0.0,0.04
4783,0.01,0.01,0.02,0.01,0.18,0.02,0.0,0.0,0.04
4784,0.02,0.02,0.02,0.01,0.19,0.02,0.0,0.0,0.04
4785,0.02,0.02,0.02,0.01,0.19,0.02,0.0,0.0,0.04
4786,0.02,0.02,0.02,0.01,0.19,0.02,0.0,0.0,0.04
4787,0.02,0.02,0.02,0.01,0.19,0.02,0.0,0.0,0.04
4788,0.02,0.02,0.02,0.01,0.2,0.03,0.0,0.0,0.05
4789,0.02,0.02,0.02,0.01,0.2,0.03,0.0,0.0,0.05
4790,0.02,0.02,0.02,0.01,0.2,0.03,0.0,0.0,0.05
4791,0.02,0.02,0.02,0.01,0.2,0.03,0.0,0.0,0.05
4792,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4793,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4794,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4795,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4796,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4797,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4798,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4799,0.02,0.02,0.02,0.0,0.21,0.04,0.0,0.0,0.04
4800,0.02,0.02,0.02,0.0,0.2,0.05,0.0,0.0,0.04
4801,0.02,0.02,0.02,0.0,0.2,0.05,0.0,0.0,0.04
4802,0.02,0.02,0.02,0.0,0.2,0.05,0.0,0.0,0.04
4803,0.02,0.02,0.02,0.0,0.2,0.05,0.0,0.0,0.04
4804,0.02,0.02,0.02,0.0,0.19,0.05,0.0,0.0,0.04
4805,0.02,0.02,0.02,0.0,0.19,0.05,0.0,0.0,0.04
4806,0.02,0.02,0.02,0.0,0.19,0.05,0.0,0.0,0.04
4807,0.02,0.02,0.02,0.0,0.19,0.05,0.0,0.0,0.04
4808,0.02,0.02,0.02,0.0,0.18,0.05,0.0,0.0,0.04
4809,0.02,0.02,0.02,0.0,0.18,0.05,0.0,0.0,0.04
4810,0.02,0.02,0.02,0.0,0.18,0.05,0.0,0.0,0.04
4811,0.02,0.02,0.02,0.0,0.18,0.05,0.0,0.0,0.04
4812,0.02,0.02,0.02,0.0,0.16,0.05,0.0,0.0,0.04
4813,0.02,0.02,0.02,0.0,0.16,0.05,0.0,0.0,0.04
4814,0.02,0.02,0.02,0.0,0.16,0.05,0.0,0.0,0.04
4815,0.02,0.02,0.02,0.0,0.16,0.05,0.0,0.0,0.04
4816,0.02,0.02,0.02,0.0,0.14,0.05,0.01,0.0,0.04
4817,0.02,0.02,0.02,0.0,0.14,0.05,0.01,0.0,0.04
4818,0.02,0.02,0.02,0.0,0.14,0.05,0.01,0.0,0.04
4819,0.02,0.02,0.02,0.0,0.14,0.05,0.01,0.0,0.04
4820,0.01,0.02,0.01,0.0,0.12,0.05,0.01,0.0,0.04
4821,0.01,0.02,0.01,0.0,0.12,0.05,0.01,0.0,0.04
4822,0.01,0.02,0.01,0.0,0.12,0.05,0.01,0.0,0.04
4823,0.01,0.02,0.01,0.0,0.12,0.05,0.01,0.0,0.04
4824,0.01,0.02,0.01,0.0,0.09,0.05,0.01,0.0,0.04
4825,0.01,0.02,0.01,0.0,0.09,0.05,0.01,0.0,0.04
4826,0.01,0.02,0.01,0.0,0.09,0.05,0.01,0.0,0.04
4827,0.01,0.02,0.01,0.0,0.09,0.05,0.01,0.0,0.04
4828,0.01,0.02,0.01,0.0,0.06,0.05,0.01,0.0,0.04
4829,0.01,0.02,0.01,0.0,0.06,0.05,0.01,0.0,0.04
4830,0.01,0.02,0.01,0.0,0.06,0.05,0.01,0.0,0.04
4831,0.01,0.02,0.01,0.0,0.06,0.05,0.01,0.0,0.04
4832,0.01,0.02,0.0,0.0,0.04,0.05,0.01,0.0,0.04
4833,0.01,0.02,0.0,0.0,0.04,0.05,0.01,0.0,0.04
4834,0.01,0.02,0.0,0.0,0.04,0.05,0.01,0.0,0.04
4835,0.01,0.02,0.0,0.0,0.04,0.05,0.01,0.0,0.04
4836,0.01,0.02,0.0,0.0,0.03,0.04,0.01,0.0,0.04
4837,0.01,0.02,0.0,0.0,0.03,0.04,0.01,0.0,0.04
4838,0.01,0.02,0.0,0.0,0.03,0.04,0.01,0.0,0.04
4839,0.01,0.02,0.0,0.0,0.03,0.04,0.01,0.0,0.04
4840,0.01,0.02,0.0,0.0,0.02,0.04,0.01,0.0,0.04
4841,0.01,0.02,0.0,0.0,0.02,0.04,0.01,0.0,0.04
4842,0.01,0.02,0.0,0.0,0.02,0.04,0.01,0.0,0.04
4843,0.01,0.02,0.0,0.0,0.02,0.04,0.01,0.0,0.04
4844,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4845,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4846,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4847,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4848,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4849,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4850,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4851,0.01,0.01,0.0,0.0,0.01,0.03,0.02,0.0,0.04
4852,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.04
4853,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.04
4854,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.04
4855,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.04
4856,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4857,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4858,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4859,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4860,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4861,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4862,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4863,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0,0.03
4864,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4865,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4866,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4867,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4868,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4869,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4870,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4871,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4872,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4873,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4874,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4875,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4876,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4877,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4878,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4879,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02
4880,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4881,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4882,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4883,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4884,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4885,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4886,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4887,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02
4888,0.01,0.03,0.0,0.02,0.0,0.01,0.01,0.0,0.02
4889,0.01,0.03,0.0,0.02,0.0,0.01,0.01,0.0,0.02
4890,0.01,0.03,0.0,0.02,0.0,0.01,0.01,0.0,0.02
4891,0.01,0.03,0.0,0.02,0.0,0.01,0.01,0.0,0.02
4892,0.01,0.04,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4893,0.01,0.04,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4894,0.01,0.04,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4895,0.01,0.04,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4896,0.01,0.05,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4897,0.01,0.05,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4898,0.01,0.05,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4899,0.01,0.05,0.0,0.03,0.0,0.01,0.0,0.0,0.03
4900,0.01,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4901,0.01,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4902,0.01,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4903,0.01,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4904,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4905,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4906,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4907,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4908,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4909,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4910,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4911,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02
4912,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4913,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4914,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4915,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4916,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4917,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4918,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4919,0.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4920,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4921,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4922,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4923,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4924,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4925,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4926,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4927,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4928,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4929,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4930,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4931,0.03,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.02
4932,0.04,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.01
4933,0.04,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.01
4934,0.04,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.01
4935,0.04,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.01
4936,0.04,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4937,0.04,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4938,0.04,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4939,0.04,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4940,0.04,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4941,0.04,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4942,0.04,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4943,0.04,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.01
4944,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4945,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4946,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4947,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4948,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4949,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4950,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4951,0.04,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4952,0.04,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4953,0.04,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4954,0.04,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4955,0.04,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.02
4956,0.04,0.02,0.0,0.04,0.0,0.01,0.0,0.0,0.03
4957,0.04,0.02,0.0,0.04,0.0,0.01,0.0,0.0,0.03
4958,0.04,0.02,0.0,0.04,0.0,0.01,0.0,0.0,0.03
4959,0.04,0.02,0.0,0.04,0.0,0.01,0.0,0.0,0.03
4960,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4961,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4962,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4963,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4964,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4965,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4966,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4967,0.03,0.02,0.01,0.04,0.0,0.01,0.0,0.0,0.03
4968,0.02,0.03,0.01,0.04,0.0,0.02,0.0,0.0,0.03
4969,0.02,0.03,0.01,0.04,0.0,0.02,0.0,0.0,0.03
4970,0.02,0.03,0.01,0.04,0.0,0.02,0.0,0.0,0.03
4971,0.02,0.03,0.01,0.04,0.0,0.02,0.0,0.0,0.03
4972,0.02,0.03,0.01,0.04,0.0,0.03,0.0,0.0,0.03
4973,0.02,0.03,0.01,0.04,0.0,0.03,0.0,0.0,0.03
4974,0.02,0.03,0.01,0.04,0.0,0.03,0.0,0.0,0.03
4975,0.02,0.03,0.01,0.04,0.0,0.03,0.0,0.0,0.03
4976,0.01,0.03,0.02,0.04,0.0,0.04,0.0,0.0,0.03
4977,0.01,0.03,0.02,0.04,0.0,0.04,0.0,0.0,0.03
4978,0.01,0.03,0.02,0.04,0.0,0.04,0.0,0.0,0.03
4979,0.01,0.03,0.02,0.04,0.0,0.04,0.0,0.0,0.03
4980,0.01,0.02,0.02,0.04,0.0,0.04,0.0,0.0,0.02
4981,0.01,0.02,0.02,0.04,0.0,0.04,0.0,0.0,0.02
4982,0.01,0.02,0.02,0.04,0.0,0.04,0.0,0.0,0.02
4983,0.01,0.02,0.02,0.04,0.0,0.04,0.0,0.0,0.02
4984,0.01,0.02,0.02,0.05,0.0,0.04,0.0,0.0,0.02
4985,0.01,0.02,0.02,0.05,0.0,0.04,0.0,0.0,0.02
4986,0.01,0.02,0.02,0.05,0.0,0.04,0.0,0.0,0.02
4987,0.01,0.02,0.02,0.05,0.0,0.04,0.0,0.0,0.02
4988,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4989,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4990,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4991,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4992,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4993,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4994,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4995,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4996,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4997,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4998,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
4999,0.01,0.02,0.02,0.05,0.0,0.05,0.0,0.0,0.02
5000,0.01,0.01,0.02,0.05,0.0,0.05,0.0,0.0,0.02
5001,0.01,0.01,0.02,0.05,0.0,0.05,0.0,0.0,0.02
5002,0.01,0.01,0.02,0.05,0.0,0.05,0.0,0.0,0.02
5003,0.01,0.01,0.02,0.05,0.0,0.05,0.0,0.0,0.02
5004,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5005,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5006,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5007,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5008,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5009,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5010,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5011,0.01,0.01,0.02,0.05,0.0,0.06,0.0,0.0,0.01
5012,0.01,0.01,0.02,0.05,0.0,0.06,0.01,0.0,0.01
5013,0.01,0.01,0.02,0.05,0.0,0.06,0.01,0.0,0.01
5014,0.01,0.01,0.02,0.05,0.0,0.06,0.01,0.0,0.01
5015,0.01,0.01,0.02,0.05,0.0,0.06,0.01,0.0,0.01
5016,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5017,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5018,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5019,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5020,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5021,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5022,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5023,0.01,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5024,0.02,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5025,0.02,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5026,0.02,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5027,0.02,0.01,0.01,0.05,0.0,0.06,0.01,0.0,0.01
5028,0.02,0.01,0.01,0.05,0.01,0.06,0.01,0.0,0.01
5029,0.02,0.01,0.01,0.05,0.01,0.06,0.01,0.0,0.01
5030,0.02,0.01,0.01,0.05,0.01,0.06,0.01,0.0,0.01
5031,0.02,0.01,0.01,0.05,0.01,0.06,0.01,0.0,0.01
5032,0.02,0.01,0.0,0.05,0.01,0.06,0.02,0.0,0.01
5033,0.02,0.01,0.0,0.05,0.01,0.06,0.02,0.0,0.01
5034,0.02,0.01,0.0,0.05,0.01,0.06,0.02,0.0,0.01
5035,0.02,0.01,0.0,0.05,0.01,0.06,0.02,0.0,0.01
5036,0.02,0.01,0.0,0.05,0.02,0.07,0.03,0.0,0.01
5037,0.02,0.01,0.0,0.05,0.02,0.07,0.03,0.0,0.01
5038,0.02,0.01,0.0,0.05,0.02,0.07,0.03,0.0,0.01
5039,0.02,0.01,0.0,0.05,0.02,0.07,0.03,0.0,0.01
5040,0.03,0.0,0.0,0.05,0.03,0.07,0.03,0.0,0.01
5041,0.03,0.0,0.0,0.05,0.03,0.07,0.03,0.0,0.01
5042,0.03,0.0,0.0,0.05,0.03,0.07,0.03,0.0,0.01
5043,0.03,0.0,0.0,0.05,0.03,0.07,0.03,0.0,0.01
5044,0.04,0.0,0.0,0.04,0.04,0.06,0.04,0.0,0.01
5045,0.04,0.0,0.0,0.04,0.04,0.06,0.04,0.0,0.01
5046,0.04,0.0,0.0,0.04,0.04,0.06,0.04,0.0,0.01
5047,0.04,0.0,0.0,0.04,0.04,0.06,0.04,0.0,0.01
5048,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.0,0.01
5049,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.0,0.01
5050,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.0,0.01
5051,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.0,0.01
5052,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.01,0.01
5053,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.01,0.01
5054,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.01,0.01
5055,0.04,0.0,0.0,0.04,0.05,0.06,0.04,0.01,0.01
5056,0.04,0.0,0.0,0.03,0.06,0.05,0.04,0.01,0.01
5057,0.04,0.0,0.0,0.03,0.06,0.05,0.04,0.01,0.01
5058,0.04,0.0,0.0,0.03,0.06,0.05,0.04,0.01,0.01
5059,0.04,0.0,0.0,0.03,0.06,0.05,0.04,0.01,0.01
5060,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.02,0.01
5061,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.02,0.01
5062,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.02,0.01
5063,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.02,0.01
5064,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.03,0.01
5065,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.03,0.01
5066,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.03,0.01
5067,0.04,0.0,0.0,0.03,0.06,0.04,0.04,0.03,0.01
5068,0.04,0.0,0.0,0.03,0.06,0.03,0.04,0.04,0.01
5069,0.04,0.0,0.0,0.03,0.06,0.03,0.04,0.04,0.01
5070,0.04,0.0,0.0,0.03,0.06,0.03,0.04,0.04,0.01
5071,0.04,0.0,0.0,0.03,0.06,0.03,0.04,0.04,0.01
5072,0.04,0.0,0.0,0.03,0.06,0.02,0.04,0.04,0.01
5073,0.04,0.0,0.0,0.03,0.06,0.02,0.04,0.04,0.01
5074,0.04,0.0,0.0,0.03,0.06,0.02,0.04,0.04,0.01
5075,0.04,0.0,0.0,0.03,0.06,0.02,0.04,0.04,0.01
5076,0.04,0.0,0.0,0.04,0.06,0.02,0.04,0.04,0.01
5077,0.04,0.0,0.0,0.04,0.06,0.02,0.04,0.04,0.01
5078,0.04,0.0,0.0,0.04,0.06,0.02,0.04,0.04,0.01
5079,0.04,0.0,0.0,0.04,0.06,0.02,0.04,0.04,0.01
5080,0.04,0.01,0.0,0.04,0.06,0.01,0.04,0.05,0.01
5081,0.04,0.01,0.0,0.04,0.06,0.01,0.04,0.05,0.01
5082,0.04,0.01,0.0,0.04,0.06,0.01,0.04,0.05,0.01
5083,0.04,0.01,0.0,0.04,0.06,0.01,0.04,0.05,0.01
5084,0.03,0.01,0.0,0.04,0.05,0.01,0.04,0.05,0.01
5085,0.03,0.01,0.0,0.04,0.05,0.01,0.04,0.05,0.01
5086,0.03,0.01,0.0,0.04,0.05,0.01,0.04,0.05,0.01
5087,0.03,0.01,0.0,0.04,0.05,0.01,0.04,0.05,0.01
5088,0.03,0.01,0.0,0.04,0.04,0.0,0.03,0.05,0.01
5089,0.03,0.01,0.0,0.04,0.04,0.0,0.03,0.05,0.01
5090,0.03,0.01,0.0,0.04,0.04,0.0,0.03,0.05,0.01
5091,0.03,0.01,0.0,0.04,0.04,0.0,0.03,0.05,0.01
5092,0.02,0.01,0.0,0.04,0.03,0.0,0.03,0.05,0.01
5093,0.02,0.01,0.0,0.04,0.03,0.0,0.03,0.05,0.01
5094,0.02,0.01,0.0,0.04,0.03,0.0,0.03,0.05,0.01
5095,0.02,0.01,0.0,0.04,0.03,0.0,0.03,0.05,0.01
5096,0.01,0.01,0.0,0.04,0.02,0.0,0.02,0.05,0.01
5097,0.01,0.01,0.0,0.04,0.02,0.0,0.02,0.05,0.01
5098,0.01,0.01,0.0,0.04,0.02,0.0,0.02,0.05,0.01
5099,0.01,0.01,0.0,0.04,0.02,0.0,0.02,0.05,0.01
5100,0.01,0.01,0.0,0.04,0.01,0.0,0.02,0.05,0.01
5101,0.01,0.01,0.0,0.04,0.01,0.0,0.02,0.05,0.01
5102,0.01,0.01,0.0,0.04,0.01,0.0,0.02,0.05,0.01
5103,0.01,0.01,0.0,0.04,0.01,0.0,0.02,0.05,0.01
5104,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.04,0.01
5105,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.04,0.01
5106,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.04,0.01
5107,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.04,0.01
5108,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.03,0.01
5109,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.03,0.01
5110,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.03,0.01
5111,0.0,0.02,0.0,0.04,0.01,0.0,0.03,0.03,0.01
5112,0.0,0.03,0.0,0.04,0.01,0.0,0.03,0.03,0.0
5113,0.0,0.03,0.0,0.04,0.01,0.0,0.03,0.03,0.0
5114,0.0,0.03,0.0,0.04,0.01,0.0,0.03,0.03,0.0
5115,0.0,0.03,0.0,0.04,0.01,0.0,0.03,0.03,0.0
5116,0.0,0.03,0.0,0.04,0.01,0.0,0.02,0.02,0.0
