,index,algo,cell,dset,measure,rel value,split,value
731,5,bolte,5,3,corr_bits,-10.0,test,0.21371838287238398
732,0,bolte,0,3,rank,0.005735026466632653,test,0.27105269848238456
733,1,bolte,1,3,rank,0.046491797623583825,test,0.274922326282425
734,2,bolte,2,3,rank,0.017399310024731884,test,0.4022994937852371
735,3,bolte,3,3,rank,0.015321164564901568,test,0.3122914351532401
736,4,bolte,4,3,rank,0.046014439150532715,test,0.35732947809373666
737,5,bolte,5,3,rank,-0.016257276873299253,test,0.30941546835394534
738,0,oopsi,0,3,corr,-0.15263368119298887,test,0.16171659145646217
739,1,oopsi,1,3,corr,-0.09258113539902348,test,0.11025411092940417
740,2,oopsi,2,3,corr,-0.07512038343303601,test,0.41389149586438234
741,3,oopsi,3,3,corr,-0.11308313479033485,test,0.17835831016454415
742,4,oopsi,4,3,corr,0.054006004031526555,test,0.4663580724062151
743,5,oopsi,5,3,corr,-0.1393310601681143,test,0.25068819775508205
744,0,oopsi,0,3,corr_bits,-75.0,test,0.038231862700570364
745,1,oopsi,1,3,corr_bits,-71.0,test,0.017644819709131686
746,2,oopsi,2,3,corr_bits,-31.0,test,0.27108891479647573
747,3,oopsi,3,3,corr_bits,-64.0,test,0.04664041506270913
748,4,oopsi,4,3,corr_bits,32.0,test,0.35381863254256046
749,5,oopsi,5,3,corr_bits,-61.0,test,0.09363975575758234
750,0,oopsi,0,3,rank,-0.13318902073911243,test,0.13212865127663947
751,1,oopsi,1,3,rank,-0.12360131989215306,test,0.10482920876668814
752,2,oopsi,2,3,rank,-0.07031157632864954,test,0.3145886074318557
753,3,oopsi,3,3,rank,-0.14873082017512787,test,0.14823945041321065
754,4,oopsi,4,3,rank,0.032911972341270246,test,0.3442270112844742
755,5,oopsi,5,3,rank,-0.0870600683121879,test,0.2386126769150567
756,0,stm,0,4,corr,,test,0.1146934662608776
757,1,stm,1,4,corr,,test,0.3278986317875829
758,2,stm,2,4,corr,,test,0.31840806138477845
759,0,stm,0,4,corr_bits,,test,0.019103993417243316
760,1,stm,1,4,corr_bits,,test,0.16410423473606348
761,2,stm,2,4,corr_bits,,test,0.15422285339752412
762,0,stm,0,4,rank,,test,0.07945402964229346
763,1,stm,1,4,rank,,test,0.28482053609992886
764,2,stm,2,4,rank,,test,0.2541646475509526
765,0,chenkov,0,4,corr,0.004645939200373497,test,0.1193394054612511
766,1,chenkov,1,4,corr,0.0753533840775778,test,0.4032520158651607
767,2,chenkov,2,4,corr,0.11144274815366045,test,0.4298508095384389
768,0,chenkov,0,4,corr_bits,8.0,test,0.020694425616438302
769,1,chenkov,1,4,corr_bits,56.0,test,0.2560321752889036
770,2,chenkov,2,4,corr_bits,91.0,test,0.29472399317689585
771,0,chenkov,0,4,rank,0.0028710649127249993,test,0.08232509455501846
772,1,chenkov,1,4,rank,0.00675360606607367,test,0.2915741421660025
773,2,chenkov,2,4,rank,0.02944915289721728,test,0.28361380044816986
774,0,deneux,0,4,corr,0.059711376136933905,test,0.1744048423978115
775,1,deneux,1,4,corr,0.044010104480532275,test,0.37190873626811516
776,2,deneux,2,4,corr,0.11636296975000032,test,0.4347710311347788
777,0,deneux,0,4,corr_bits,133.0,test,0.044563764061999946
778,1,deneux,1,4,corr_bits,31.0,test,0.21476938015129016
779,2,deneux,2,4,corr_bits,96.0,test,0.3022721651057255
780,0,deneux,0,4,rank,0.030132440756856102,test,0.10958647039914957
781,1,deneux,1,4,rank,0.0066111077382273176,test,0.2914316438381562
782,2,deneux,2,4,rank,0.04551130913650364,test,0.2996759566874562
783,0,friedrich,0,4,corr,0.0193329922092471,test,0.1340264584701247
784,1,friedrich,1,4,corr,0.05235262292476356,test,0.38025125471234644
785,2,friedrich,2,4,corr,0.09297894877470375,test,0.4113870101594822
786,0,friedrich,0,4,corr_bits,37.0,test,0.026150847732083482
787,1,friedrich,1,4,corr_bits,37.0,test,0.22531373677361968
788,2,friedrich,2,4,corr_bits,73.0,test,0.26749507687933743
789,0,friedrich,0,4,rank,-0.005105812498986881,test,0.07434821714330658
790,1,friedrich,1,4,rank,-0.007143006819325226,test,0.27767752928060363
791,2,friedrich,2,4,rank,0.05630280314657765,test,0.31046745069753023
792,0,machado,0,4,corr,0.0364290114672849,test,0.1511224777281625
793,1,machado,1,4,corr,-0.01402763778916788,test,0.313870993998415
794,2,machado,2,4,corr,0.027301784207469815,test,0.34570984559224827
795,0,machado,0,4,corr_bits,74.0,test,0.03333033873418459
796,1,machado,1,4,corr_bits,-9.0,test,0.1496246097366159
797,2,machado,2,4,corr_bits,19.0,test,0.18363015566611735
798,0,machado,0,4,rank,0.002542935514209338,test,0.0819969651565028
799,1,machado,1,4,rank,-0.04858859410963018,test,0.23623194199029868
800,2,machado,2,4,rank,0.004929473988205257,test,0.25909412153915784
801,0,mineault,0,4,corr,0.0009976212344283697,test,0.11569108749530597
802,1,mineault,1,4,corr,0.05227369399716586,test,0.38017232578474874
803,2,mineault,2,4,corr,0.06367808139907255,test,0.382086142783851
804,0,mineault,0,4,corr_bits,2.0,test,0.01944003655820151
805,1,mineault,1,4,corr_bits,37.0,test,0.22521251422349242
806,2,mineault,2,4,corr_bits,48.0,test,0.22767482853585025
807,0,mineault,0,4,rank,0.012480255160892503,test,0.09193428480318597
808,1,mineault,1,4,rank,0.014261136716999134,test,0.299081672816928
809,2,mineault,2,4,rank,0.03424103314488902,test,0.2884056806958416
810,0,pachitariu,0,4,corr,-0.016730503317736387,test,0.09796296294314122
811,1,pachitariu,1,4,corr,0.06684152357971529,test,0.3947401553672982
812,2,pachitariu,2,4,corr,0.044469959267586845,test,0.3628780206523653
813,0,pachitariu,0,4,corr_bits,-27.0,test,0.013912034640478476
814,1,pachitariu,1,4,corr_bits,49.0,test,0.24437708653911472
815,2,pachitariu,2,4,corr_bits,32.0,test,0.20370204184007565
816,0,pachitariu,0,4,rank,0.004266411930453767,test,0.08372044157274723
817,1,pachitariu,1,4,rank,0.013075529330204394,test,0.29789606543013325
818,2,pachitariu,2,4,rank,0.00696845693161946,test,0.26113310448257204
819,0,ringach,0,4,corr,-0.031381593660127216,test,0.08331187260075039
820,1,ringach,1,4,corr,-0.08284735572262425,test,0.24505127606495863
821,2,ringach,2,4,corr,-0.0597176563153653,test,0.25869040506941315
822,0,ringach,0,4,corr_bits,-47.0,test,0.010048469041542664
823,1,ringach,1,4,corr_bits,-46.0,test,0.08934427554671455
824,2,ringach,2,4,corr_bits,-35.0,test,0.0999284373718857
825,0,ringach,0,4,rank,-0.02586936008665932,test,0.053584669555634144
826,1,ringach,1,4,rank,-0.0756697613852701,test,0.20915077471465876
827,2,ringach,2,4,rank,-0.0553722024784222,test,0.19879244507253038
828,0,rupprecht,0,4,corr,0.010868418078502681,test,0.1255618843393803
829,1,rupprecht,1,4,corr,0.04499311953584162,test,0.3728917513234245
830,2,rupprecht,2,4,corr,0.04674784859942244,test,0.3651559099842009
831,0,rupprecht,0,4,corr_bits,20.0,test,0.02292642767990758
832,1,rupprecht,1,4,corr_bits,32.0,test,0.21599572117267685
833,2,rupprecht,2,4,corr_bits,34.0,test,0.20646004182235314
834,0,rupprecht,0,4,rank,0.002359776048046422,test,0.08181380569033989
835,1,rupprecht,1,4,rank,-0.010946579766400122,test,0.27387395633352873
836,2,rupprecht,2,4,rank,0.007300469351855576,test,0.26146511690280816
837,0,speiser,0,4,corr,0.07598676139657283,test,0.19068022765745044
838,1,speiser,1,4,corr,0.022018956022800684,test,0.34991758781038357
839,2,speiser,2,4,corr,0.09688814566545462,test,0.41529620705023307
840,0,speiser,0,4,corr_bits,180.0,test,0.05343224168459613
841,1,speiser,1,4,corr_bits,15.0,test,0.1884341382147219
842,2,speiser,2,4,corr_bits,77.0,test,0.2731181188312049
843,0,speiser,0,4,rank,0.022655653986207933,test,0.1021096836285014
844,1,speiser,1,4,rank,0.003257708362291445,test,0.2880782444622203
845,2,speiser,2,4,rank,0.04762505427019753,test,0.3017897018211501
846,0,bolte,0,4,corr,-0.006352794245880949,test,0.10834067201499666
847,1,bolte,1,4,corr,-0.0050841687423235915,test,0.3228144630452593
848,2,bolte,2,4,corr,0.010199919490785025,test,0.3286079808755635
849,0,bolte,0,4,corr_bits,-11.0,test,0.0170340905909223
850,1,bolte,1,4,corr_bits,-3.0,test,0.15876620930932175
851,2,bolte,2,4,corr_bits,7.0,test,0.16485722140334277
852,0,bolte,0,4,rank,0.002768547214016301,test,0.08222257685630976
853,1,bolte,1,4,rank,-0.0377861494241884,test,0.24703438667574046
854,2,bolte,2,4,rank,-0.012158137177036316,test,0.24200651037391627
855,0,oopsi,0,4,corr,-0.017704893499663796,test,0.09698857276121381
856,1,oopsi,1,4,corr,-0.12089436208619683,test,0.20700426970138605
857,2,oopsi,2,4,corr,-0.1201929949592232,test,0.19821506642555525
858,0,oopsi,0,4,corr_bits,-29.0,test,0.013635352967369608
859,1,oopsi,1,4,corr_bits,-61.0,test,0.06318421724910128
860,2,oopsi,2,4,corr_bits,-63.0,test,0.057825907718565474
861,0,oopsi,0,4,rank,-0.02064010627884326,test,0.058813923363450205
862,1,oopsi,1,4,rank,-0.11401222459497815,test,0.1708083115049507
863,2,oopsi,2,4,rank,-0.10352579916750829,test,0.1506388483834443
864,0,stm,0,5,corr,,test,0.3420315062593852
865,1,stm,1,5,corr,,test,0.3871816041162019
866,2,stm,2,5,corr,,test,0.4070990445400926
867,3,stm,3,5,corr,,test,0.4360609962452777
868,4,stm,4,5,corr,,test,0.4025427167845115
869,5,stm,5,5,corr,,test,0.11885055619296231
870,6,stm,6,5,corr,,test,0.23133599684688402
871,7,stm,7,5,corr,,test,0.21629251728740237
872,0,stm,0,5,corr_bits,,test,0.17949105006604396
873,1,stm,1,5,corr_bits,,test,0.23431181771265788
874,2,stm,2,5,corr_bits,,test,0.2614130909931555
875,3,stm,3,5,corr_bits,,test,0.3042719387756429
876,4,stm,4,5,corr_bits,,test,0.2550478162004414
877,5,stm,5,5,corr_bits,,test,0.020524022725931453
878,6,stm,6,5,corr_bits,,test,0.07935050052656574
879,7,stm,7,5,corr_bits,,test,0.0691225857772679
880,0,stm,0,5,rank,,test,0.30920261393358495
881,1,stm,1,5,rank,,test,0.32985561138658087
882,2,stm,2,5,rank,,test,0.38673263379564493
883,3,stm,3,5,rank,,test,0.3660427138627344
884,4,stm,4,5,rank,,test,0.3520560289073094
885,5,stm,5,5,rank,,test,0.14685590488941724
886,6,stm,6,5,rank,,test,0.18484962237536445
887,7,stm,7,5,rank,,test,0.21637827311203273
888,0,chenkov,0,5,corr,0.1689855943812088,test,0.511017100640594
889,1,chenkov,1,5,corr,0.09716329735506268,test,0.4843449014712646
890,2,chenkov,2,5,corr,0.07321710705134082,test,0.4803161515914334
891,3,chenkov,3,5,corr,0.052546975672472684,test,0.4886079719177504
892,4,chenkov,4,5,corr,0.0931557406093802,test,0.4956984573938917
893,5,chenkov,5,5,corr,0.1824579812466739,test,0.3013085374396362
894,6,chenkov,6,5,corr,0.27120736636923537,test,0.5025433632161194
895,7,chenkov,7,5,corr,0.19366546171218438,test,0.40995797899958675
896,0,chenkov,0,5,corr_bits,143.0,test,0.43662409453979145
897,1,chenkov,1,5,corr_bits,65.0,test,0.38569531415379943
898,2,chenkov,2,5,corr_bits,45.0,test,0.3783885480397352
899,3,chenkov,3,5,corr_bits,29.0,test,0.3935345566928355
900,4,chenkov,4,5,corr_bits,60.0,test,0.40682210876012936
901,5,chenkov,5,5,corr_bits,569.0,test,0.13730952057933576
902,6,chenkov,6,5,corr_bits,429.0,test,0.4199506957098467
903,7,chenkov,7,5,corr_bits,284.0,test,0.2654582257945098
904,0,chenkov,0,5,rank,0.046707174041330735,test,0.3559097879749157
905,1,chenkov,1,5,rank,0.05220589043462004,test,0.3820615018212009
906,2,chenkov,2,5,rank,0.05250512132068519,test,0.4392377551163301
907,3,chenkov,3,5,rank,0.05460574305514104,test,0.42064845691787545
908,4,chenkov,4,5,rank,0.030935370247300586,test,0.38299139915461
909,5,chenkov,5,5,rank,0.051315656026346884,test,0.19817156091576413
910,6,chenkov,6,5,rank,0.01670019839834952,test,0.20154982077371397
911,7,chenkov,7,5,rank,0.03810606686137641,test,0.25448433997340913
912,0,deneux,0,5,corr,0.175533292153021,test,0.5175647984124062
913,1,deneux,1,5,corr,0.10467170969400524,test,0.49185331381020714
914,2,deneux,2,5,corr,0.021757092711422066,test,0.42885613725151467
915,3,deneux,3,5,corr,0.05581748989397317,test,0.4918784861392509
916,4,deneux,4,5,corr,0.07415329107281604,test,0.4766960078573275
917,5,deneux,5,5,corr,0.16314104407653723,test,0.28199160026949954
918,6,deneux,6,5,corr,0.13609427681396877,test,0.3674302736608528
919,7,deneux,7,5,corr,0.2337446316014655,test,0.45003714888886787
920,0,deneux,0,5,corr_bits,151.0,test,0.44983479611330646
921,1,deneux,1,5,corr_bits,71.0,test,0.3995773865963485
922,2,deneux,2,5,corr_bits,12.0,test,0.2932132421952714
923,3,deneux,3,5,corr_bits,31.0,test,0.39962451324122084
924,4,deneux,4,5,corr_bits,46.0,test,0.37190596601500564
925,5,deneux,5,5,corr_bits,482.0,test,0.11954056383994521
926,6,deneux,6,5,corr_bits,164.0,test,0.2092363114511379
927,7,deneux,7,5,corr_bits,372.0,test,0.32650406261568593
928,0,deneux,0,5,rank,0.025986676093420924,test,0.33518929002700587
929,1,deneux,1,5,rank,0.05121678306575628,test,0.38107239445233715
930,2,deneux,2,5,rank,0.016416436859157724,test,0.40314907065480265
931,3,deneux,3,5,rank,0.04285009223275732,test,0.4088928060954917
932,4,deneux,4,5,rank,0.00782930432129847,test,0.3598853332286079
933,5,deneux,5,5,rank,0.09142868336755544,test,0.23828458825697268
934,6,deneux,6,5,rank,0.02921937941672942,test,0.21406900179209387
935,7,deneux,7,5,rank,0.040556073513518864,test,0.2569343466255516
936,0,friedrich,0,5,corr,0.1831004309417919,test,0.5251319372011771
937,1,friedrich,1,5,corr,0.10152942298695655,test,0.48871102710315845
938,2,friedrich,2,5,corr,0.03445701682195096,test,0.44155606136204356
939,3,friedrich,3,5,corr,0.03796922953389292,test,0.47403022577917064
940,4,friedrich,4,5,corr,0.08427260995129243,test,0.4868153267358039
941,5,friedrich,5,5,corr,-0.034898763630843044,test,0.08395179256211927
942,6,friedrich,6,5,corr,0.17307476761310966,test,0.4044107644599937
943,7,friedrich,7,5,corr,0.17888584021823825,test,0.3951783575056406
944,0,friedrich,0,5,corr_bits,159.0,test,0.46546730996474917
945,1,friedrich,1,5,corr_bits,68.0,test,0.39372544317142033
946,2,friedrich,2,5,corr_bits,20.0,test,0.31288869335339914
947,3,friedrich,3,5,corr_bits,21.0,test,0.36718209202769
948,4,friedrich,4,5,corr_bits,53.0,test,0.39022454592684386
949,5,friedrich,5,5,corr_bits,-50.0,test,0.010203976098444078
950,6,friedrich,6,5,corr_bits,225.0,test,0.25764545619619195
951,7,friedrich,7,5,corr_bits,254.0,test,0.2449687642514771
952,0,friedrich,0,5,rank,0.04065583333642164,test,0.3498584472700066
953,1,friedrich,1,5,rank,0.05635512287362299,test,0.38621073426020386
954,2,friedrich,2,5,rank,0.024901594794097037,test,0.41163422858974197
955,3,friedrich,3,5,rank,0.02836402815375727,test,0.3944067420164917
956,4,friedrich,4,5,rank,0.0202111077022753,test,0.3722671366095847
957,5,friedrich,5,5,rank,0.11669694789385215,test,0.2635528527832694
958,6,friedrich,6,5,rank,0.041575424286656476,test,0.22642504666202093
959,7,friedrich,7,5,rank,0.05582128582174367,test,0.2721995589337764
960,0,machado,0,5,corr,0.05847534620424921,test,0.40050685246363443
961,1,machado,1,5,corr,0.035879802545073614,test,0.4230614066612755
962,2,machado,2,5,corr,-0.02919327060737481,test,0.3779057739327178
963,3,machado,3,5,corr,-0.02421069481894217,test,0.41185030142633555
964,4,machado,4,5,corr,0.0315918327190875,test,0.434134549503599
965,5,machado,5,5,corr,-0.06578603781044026,test,0.053064518382522054
966,6,machado,6,5,corr,0.051799963987891856,test,0.2831359608347759
967,7,machado,7,5,corr,0.041395574911841065,test,0.25768809219924343
968,0,machado,0,5,corr_bits,41.0,test,0.2522357894626999
969,1,machado,1,5,corr_bits,21.0,test,0.2845124045157109
970,2,machado,2,5,corr_bits,-15.0,test,0.22231774403636392
971,3,machado,3,5,corr_bits,-12.0,test,0.26815756401687296
972,4,machado,4,5,corr_bits,18.0,test,0.30128865699140284
973,5,machado,5,5,corr_bits,-80.0,test,0.004068133196624318
974,6,machado,6,5,corr_bits,52.0,test,0.12055452615377671
975,7,machado,7,5,corr_bits,43.0,test,0.09912840597687236
976,0,machado,0,5,rank,0.019532364617204978,test,0.3287349785507899
977,1,machado,1,5,rank,0.016567471288263635,test,0.3464230826748445
978,2,machado,2,5,rank,-0.00815921196883912,test,0.3785734218268058
979,3,machado,3,5,rank,0.023587871227462143,test,0.38963058509019655
980,4,machado,4,5,rank,0.026481367733814154,test,0.37853739664112357
981,5,machado,5,5,rank,-0.009490321890145481,test,0.13736558299927176
982,6,machado,6,5,rank,-0.006841535102483587,test,0.17800808727288087
983,7,machado,7,5,rank,-0.002461893798212711,test,0.21391637931382002
984,0,mineault,0,5,corr,0.1510152995957854,test,0.49304680585517063
985,1,mineault,1,5,corr,0.07370123519430155,test,0.46088283931050344
986,2,mineault,2,5,corr,0.004242676374423993,test,0.4113417209145166
987,3,mineault,3,5,corr,0.012556390177484444,test,0.44861738642276217
988,4,mineault,4,5,corr,0.07932903402958874,test,0.4818717508141002
989,5,mineault,5,5,corr,0.17929746280802206,test,0.29814801900098437
990,6,mineault,6,5,corr,0.06945217999967176,test,0.3007881768465558
991,7,mineault,7,5,corr,0.24977817179683617,test,0.46607068908423854
992,0,mineault,0,5,corr_bits,124.0,test,0.40181614877025545
993,1,mineault,1,5,corr_bits,47.0,test,0.34448878129836796
994,2,mineault,2,5,corr_bits,2.0,test,0.2674303714704523
995,3,mineault,3,5,corr_bits,7.0,test,0.32419772261381985
996,4,mineault,4,5,corr_bits,49.0,test,0.38119825667524293
997,5,mineault,5,5,corr_bits,554.0,test,0.13430639997839916
998,6,mineault,6,5,corr_bits,72.0,test,0.1368124653306214
999,7,mineault,7,5,corr_bits,411.0,test,0.35332467748957425
1000,0,mineault,0,5,rank,0.08501490465673439,test,0.39421751859031934
1001,1,mineault,1,5,rank,0.06814087639764743,test,0.3979964877842283
1002,2,mineault,2,5,rank,0.013268860933279947,test,0.4000014947289249
1003,3,mineault,3,5,rank,0.019189741193147314,test,0.3852324550558817
1004,4,mineault,4,5,rank,0.07839681212541388,test,0.4304528410327233
1005,5,mineault,5,5,rank,0.0906240090840798,test,0.23747991397349705
1006,6,mineault,6,5,rank,0.046029835699167354,test,0.2308794580745318
1007,7,mineault,7,5,rank,0.11784975811956383,test,0.33422803123159656
1008,0,pachitariu,0,5,corr,0.1602264340993768,test,0.502257940358762
1009,1,pachitariu,1,5,corr,0.08446448094051129,test,0.4716460850567132
1010,2,pachitariu,2,5,corr,0.051249108217856276,test,0.4583481527579489
1011,3,pachitariu,3,5,corr,0.04344247279061597,test,0.4795034690358937
1012,4,pachitariu,4,5,corr,0.07154837016584348,test,0.47409108695035496
1013,5,pachitariu,5,5,corr,-0.058183438351907354,test,0.060667117841054954
1014,6,pachitariu,6,5,corr,0.10135448316217996,test,0.332690480009064
1015,7,pachitariu,7,5,corr,0.10482695360046287,test,0.32111947088786524
1016,0,pachitariu,0,5,corr_bits,134.0,test,0.4193972462991946
1017,1,pachitariu,1,5,corr_bits,55.0,test,0.3629926996379803
1018,2,pachitariu,2,5,corr_bits,30.0,test,0.340227077064518
1019,3,pachitariu,3,5,corr_bits,24.0,test,0.3769264674235163
1020,4,pachitariu,4,5,corr_bits,44.0,test,0.36728947310073645
1021,5,pachitariu,5,5,corr_bits,-74.0,test,0.0053196333945646
1022,6,pachitariu,6,5,corr_bits,113.0,test,0.16923025850666956
1023,7,pachitariu,7,5,corr_bits,127.0,test,0.15700944908487213
1024,0,pachitariu,0,5,rank,0.04539228777090093,test,0.3545949017044859
1025,1,pachitariu,1,5,rank,0.05423407272643044,test,0.3840896841130113
1026,2,pachitariu,2,5,rank,0.02904707023358205,test,0.415779704029227
1027,3,pachitariu,3,5,rank,0.023674395415524185,test,0.3897171092782586
1028,4,pachitariu,4,5,rank,0.024886962191220996,test,0.3769429910985304
1029,5,pachitariu,5,5,rank,0.049614061183376246,test,0.1964699660727935
1030,6,pachitariu,6,5,rank,-0.01946257661019099,test,0.16538704576517346
1031,7,pachitariu,7,5,rank,0.03148106127502648,test,0.2478593343870592
1032,0,ringach,0,5,corr,0.08152980108733632,test,0.42356130734672154
1033,1,ringach,1,5,corr,0.05592361433259452,test,0.4431052184487964
1034,2,ringach,2,5,corr,0.011055797668903355,test,0.41815484220899596
1035,3,ringach,3,5,corr,-0.0031339771395913485,test,0.4329270191056864
1036,4,ringach,4,5,corr,0.04387008598740888,test,0.44641280277192036
1037,5,ringach,5,5,corr,-0.05480204224421359,test,0.06404851394874872
1038,6,ringach,6,5,corr,0.07580556093237592,test,0.30714155777925994
1039,7,ringach,7,5,corr,0.041064095598905476,test,0.25735661288630785
1040,0,ringach,0,5,corr_bits,59.0,test,0.28525629142534237
1041,1,ringach,1,5,corr_bits,35.0,test,0.31534682892830707
1042,2,ringach,2,5,corr_bits,6.0,test,0.2772777617620911
1043,3,ringach,3,5,corr_bits,-2.0,test,0.29942854339843633
1044,4,ringach,4,5,corr_bits,26.0,test,0.32063816384619936
1045,5,ringach,5,5,corr_bits,-71.0,test,0.005930413350079179
1046,6,ringach,6,5,corr_bits,80.0,test,0.1429520819438742
1047,7,ringach,7,5,corr_bits,43.0,test,0.09886460474897277
1048,0,ringach,0,5,rank,0.012452482373415397,test,0.32165509630700034
1049,1,ringach,1,5,rank,0.02446007690305735,test,0.3543156882896382
1050,2,ringach,2,5,rank,-0.012060608743558743,test,0.3746720250520862
1051,3,ringach,3,5,rank,0.005918569144197416,test,0.3719612830069318
1052,4,ringach,4,5,rank,-0.005883325384937466,test,0.34617270352237195
1053,5,ringach,5,5,rank,-0.010739434971386186,test,0.13611646991803106
1054,6,ringach,6,5,rank,-0.007166296467433192,test,0.17768332590793126
1055,7,ringach,7,5,rank,0.009257099260207818,test,0.22563537237224054
1056,0,rupprecht,0,5,corr,0.15859580295387782,test,0.500627309213263
1057,1,rupprecht,1,5,corr,0.10384814840074164,test,0.49102975251694353
1058,2,rupprecht,2,5,corr,0.0378957577606131,test,0.4449948023007057
1059,3,rupprecht,3,5,corr,0.06918752221300994,test,0.5052485184582877
1060,4,rupprecht,4,5,corr,0.10300176608233547,test,0.505544482866847
1061,5,rupprecht,5,5,corr,0.07939988194850087,test,0.19825043814146318
1062,6,rupprecht,6,5,corr,0.30455646299858563,test,0.5358924598454696
1063,7,rupprecht,7,5,corr,0.12599526912095307,test,0.34228778640835544
1064,0,rupprecht,0,5,corr_bits,132.0,test,0.41624544965973187
1065,1,rupprecht,1,5,corr_bits,70.0,test,0.3980377247959659
1066,2,rupprecht,2,5,corr_bits,22.0,test,0.3183625090174118
1067,3,rupprecht,3,5,corr_bits,40.0,test,0.42522236998434115
1068,4,rupprecht,4,5,corr_bits,67.0,test,0.42580202311354504
1069,5,rupprecht,5,5,corr_bits,182.0,test,0.05784696714681562
1070,6,rupprecht,6,5,corr_bits,515.0,test,0.488391753406451
1071,7,rupprecht,7,5,corr_bits,160.0,test,0.17977761537370002
1072,0,rupprecht,0,5,rank,0.046159031060911404,test,0.35536164499449635
1073,1,rupprecht,1,5,rank,0.05233552102373251,test,0.3821911324103134
1074,2,rupprecht,2,5,rank,0.024159412448789774,test,0.4108920462444347
1075,3,rupprecht,3,5,rank,0.052339577176035934,test,0.41838229103877034
1076,4,rupprecht,4,5,rank,0.026256174079092587,test,0.378312202986402
1077,5,rupprecht,5,5,rank,0.06586873234709395,test,0.2127246372365112
1078,6,rupprecht,6,5,rank,0.02529682985329157,test,0.21014645222865602
1079,7,rupprecht,7,5,rank,0.04602541452233261,test,0.26240368763436533
1080,0,speiser,0,5,corr,0.19012315560752852,test,0.5321546618669137
1081,1,speiser,1,5,corr,0.10616444855440177,test,0.49334605267060366
1082,2,speiser,2,5,corr,0.026056117707419557,test,0.43315516224751216
1083,3,speiser,3,5,corr,0.007679528245446321,test,0.44374052449072404
1084,4,speiser,4,5,corr,0.08915111983323087,test,0.49169383661774235
1085,5,speiser,5,5,corr,0.0567550807042351,test,0.1756056368971974
1086,6,speiser,6,5,corr,0.08458096564655507,test,0.3159169624934391
1087,7,speiser,7,5,corr,0.22533299992485453,test,0.4416255172122569
1088,0,speiser,0,5,corr_bits,168.0,test,0.4803344811193399
1089,1,speiser,1,5,corr_bits,72.0,test,0.4023788753190932
1090,2,speiser,2,5,corr_bits,15.0,test,0.2997794009609915
1091,3,speiser,3,5,corr_bits,4.0,test,0.31635861045137975
1092,4,speiser,4,5,corr_bits,57.0,test,0.3992789114608075
1093,5,speiser,5,5,corr_bits,120.0,test,0.0451892729006991
1094,6,speiser,6,5,corr_bits,91.0,test,0.1516881829866597
1095,7,speiser,7,5,corr_bits,353.0,test,0.31299862906747916
1096,0,speiser,0,5,rank,0.054729144661094575,test,0.3639317585946795
1097,1,speiser,1,5,rank,0.053336080623693605,test,0.3831916920102745
1098,2,speiser,2,5,rank,0.05126317240252071,test,0.43799580619816564
1099,3,speiser,3,5,rank,0.04019317142305284,test,0.40623588528578725
1100,4,speiser,4,5,rank,0.035274553282183596,test,0.387330582189493
1101,5,speiser,5,5,rank,0.07491083943740606,test,0.2217667443268233
1102,6,speiser,6,5,rank,0.02642189468564135,test,0.2112715170610058
1103,7,speiser,7,5,rank,0.04236196177896018,test,0.2587402348909929
1104,0,bolte,0,5,corr,0.1453867984926932,test,0.4874183047520784
1105,1,bolte,1,5,corr,0.06998859773086541,test,0.4571702018470673
1106,2,bolte,2,5,corr,-0.024829600378247885,test,0.3822694441618447
1107,3,bolte,3,5,corr,-0.006735846518433508,test,0.4293251497268442
1108,4,bolte,4,5,corr,-0.004117242913216912,test,0.39842547387129457
1109,5,bolte,5,5,corr,0.1269965559018632,test,0.24584711209482552
1110,6,bolte,6,5,corr,0.050986516611745886,test,0.2823225134586299
1111,7,bolte,7,5,corr,0.19132877673649815,test,0.4076212940239005
1112,0,bolte,0,5,corr_bits,118.0,test,0.39133570353410685
1113,1,bolte,1,5,corr_bits,44.0,test,0.3382587781623865
1114,2,bolte,2,5,corr_bits,-13.0,test,0.22791153400525704
1115,3,bolte,3,5,corr_bits,-3.0,test,0.29392496531808127
1116,4,bolte,4,5,corr_bits,-2.0,test,0.2493812474936154
1117,5,bolte,5,5,corr_bits,338.0,test,0.0899440325367944
1118,6,bolte,6,5,corr_bits,51.0,test,0.11983327473005968
1119,7,bolte,7,5,corr_bits,279.0,test,0.2621490693942355
1120,0,bolte,0,5,rank,0.01914484071366812,test,0.32834745464725307
1121,1,bolte,1,5,rank,0.015696318670528397,test,0.34555193005710927
1122,2,bolte,2,5,rank,-0.024239786121499518,test,0.3624928476741454
1123,3,bolte,3,5,rank,0.0010126297232437853,test,0.3670553435859782
1124,4,bolte,4,5,rank,-0.055017750923138264,test,0.29703827798417115
1125,5,bolte,5,5,rank,0.019613512027543162,test,0.1664694169169604
1126,6,bolte,6,5,rank,-0.013211745410113912,test,0.17163787696525054
1127,7,bolte,7,5,rank,0.028893745001270066,test,0.2452720181133028
1128,0,oopsi,0,5,corr,-0.18684123538185793,test,0.1551902708775273
1129,1,oopsi,1,5,corr,-0.18151766311432557,test,0.20566394100187632
1130,2,oopsi,2,5,corr,-0.1400839465190743,test,0.2670150980210183
1131,3,oopsi,3,5,corr,-0.1965423148890079,test,0.23951868135626983
1132,4,oopsi,4,5,corr,-0.12453873738860055,test,0.2780039793959109
